,datetime,MAG_K500
19524,2021-06-19 18:25:54+00:00,59.07282313868593
19525,2021-06-19 18:25:55+00:00,59.006532172552234
19526,2021-06-19 18:25:56+00:00,58.93716426753995
19527,2021-06-19 18:25:57+00:00,58.86757139791802
19528,2021-06-19 18:25:58+00:00,58.7974147338068
19529,2021-06-19 18:25:59+00:00,58.72616629681898
19530,2021-06-19 18:26:00+00:00,58.65491785983116
19531,2021-06-19 18:26:01+00:00,58.581327325672234
19532,2021-06-19 18:26:02+00:00,58.50599509312918
19533,2021-06-19 18:26:03+00:00,58.428933144169235
19534,2021-06-19 18:26:04+00:00,58.34552233889146
19535,2021-06-19 18:26:05+00:00,58.247277305320694
19536,2021-06-19 18:26:06+00:00,58.146587007754235
19537,2021-06-19 18:26:07+00:00,58.04275732167452
19538,2021-06-19 18:26:08+00:00,57.93612020405817
19539,2021-06-19 18:26:09+00:00,57.827194268212274
19540,2021-06-19 18:26:10+00:00,57.715979514136826
19541,2021-06-19 18:26:11+00:00,57.60247594183181
19542,2021-06-19 18:26:12+00:00,57.48668355129726
19543,2021-06-19 18:26:13+00:00,57.36860234253316
19544,2021-06-19 18:26:14+00:00,57.248232315539504
19545,2021-06-19 18:26:15+00:00,57.125573470316304
19546,2021-06-19 18:26:16+00:00,57.00062580686355
19547,2021-06-19 18:26:17+00:00,56.874365944234405
19548,2021-06-19 18:26:18+00:00,56.74442653871156
19549,2021-06-19 18:26:19+00:00,56.61236660820451
19550,2021-06-19 18:26:20+00:00,56.47844537336468
19551,2021-06-19 18:26:21+00:00,56.34267281016928
19552,2021-06-19 18:26:22+00:00,56.205617252017
19553,2021-06-19 18:26:23+00:00,56.066743536041194
19554,2021-06-19 18:26:24+00:00,55.926659685520235
19555,2021-06-19 18:26:25+00:00,55.78448568208374
19556,2021-06-19 18:26:26+00:00,55.64054099934454
19557,2021-06-19 18:26:27+00:00,55.494839259432815
19558,2021-06-19 18:26:28+00:00,55.34720009900654
19559,2021-06-19 18:26:29+00:00,55.1979501993551
19560,2021-06-19 18:26:30+00:00,55.04998657887835
19561,2021-06-19 18:26:31+00:00,54.901457843588496
19562,2021-06-19 18:26:32+00:00,54.75173459472376
19563,2021-06-19 18:26:33+00:00,54.6014918059041
19564,2021-06-19 18:26:34+00:00,54.450743045939646
19565,2021-06-19 18:26:35+00:00,54.29902084741568
19566,2021-06-19 18:26:36+00:00,54.15028940450743
19567,2021-06-19 18:26:37+00:00,54.004218943174855
19568,2021-06-19 18:26:38+00:00,53.86366226032675
19569,2021-06-19 18:26:39+00:00,53.725648477125084
19570,2021-06-19 18:26:40+00:00,53.58973303994713
19571,2021-06-19 18:26:41+00:00,53.456256774979295
19572,2021-06-19 18:26:42+00:00,53.3275153640277
19573,2021-06-19 18:26:43+00:00,53.201778479694745
19574,2021-06-19 18:26:44+00:00,53.07828831638735
19575,2021-06-19 18:26:45+00:00,52.95870144762141
19576,2021-06-19 18:26:46+00:00,52.841593437214904
19577,2021-06-19 18:26:47+00:00,52.72686532673728
19578,2021-06-19 18:26:48+00:00,52.616017329182604
19579,2021-06-19 18:26:49+00:00,52.50673931305889
19580,2021-06-19 18:26:50+00:00,52.399182978213545
19581,2021-06-19 18:26:51+00:00,52.29468863657126
19582,2021-06-19 18:26:52+00:00,52.19173488149404
19583,2021-06-19 18:26:53+00:00,52.090258463471486
19584,2021-06-19 18:26:54+00:00,51.990443674183986
19585,2021-06-19 18:26:55+00:00,51.8937802588167
19586,2021-06-19 18:26:56+00:00,51.79838410491737
19587,2021-06-19 18:26:57+00:00,51.70332993210641
19588,2021-06-19 18:26:58+00:00,51.60506111672512
19589,2021-06-19 18:26:59+00:00,51.505883609943254
19590,2021-06-19 18:27:00+00:00,51.40438948775513
19591,2021-06-19 18:27:01+00:00,51.30221314310802
19592,2021-06-19 18:27:02+00:00,51.19920152936468
19593,2021-06-19 18:27:03+00:00,51.09363735690184
19594,2021-06-19 18:27:04+00:00,50.98760317449118
19595,2021-06-19 18:27:05+00:00,50.87949899585516
19596,2021-06-19 18:27:06+00:00,50.76846246808836
19597,2021-06-19 18:27:07+00:00,50.656292690729835
19598,2021-06-19 18:27:08+00:00,50.53749610366365
19599,2021-06-19 18:27:09+00:00,50.419296211873196
19600,2021-06-19 18:27:10+00:00,50.315067175894946
19601,2021-06-19 18:27:11+00:00,50.21415892060422
19602,2021-06-19 18:27:12+00:00,50.11195713835093
19603,2021-06-19 18:27:13+00:00,50.008878619780695
19604,2021-06-19 18:27:14+00:00,49.90505173841603
19605,2021-06-19 18:27:15+00:00,49.80149290890624
19606,2021-06-19 18:27:16+00:00,49.69793407939647
19607,2021-06-19 18:27:17+00:00,49.59437524988668
19608,2021-06-19 18:27:18+00:00,49.4908164203769
19609,2021-06-19 18:27:19+00:00,49.38641542202873
19610,2021-06-19 18:27:20+00:00,49.281382487240045
19611,2021-06-19 18:27:21+00:00,49.17543699157687
19612,2021-06-19 18:27:22+00:00,49.07015536739829
19613,2021-06-19 18:27:23+00:00,48.9648737432197
19614,2021-06-19 18:27:24+00:00,48.85959211904112
19615,2021-06-19 18:27:25+00:00,48.75431049486252
19616,2021-06-19 18:27:26+00:00,48.64815306178328
19617,2021-06-19 18:27:27+00:00,48.56789349172245
19618,2021-06-19 18:27:28+00:00,48.48763392166163
19619,2021-06-19 18:27:29+00:00,48.407374351600794
19620,2021-06-19 18:27:30+00:00,48.32711478153997
19621,2021-06-19 18:27:31+00:00,48.24685521147914
19622,2021-06-19 18:27:32+00:00,48.16659564141831
19623,2021-06-19 18:27:33+00:00,48.08633607135748
19624,2021-06-19 18:27:34+00:00,48.00607650129666
19625,2021-06-19 18:27:35+00:00,47.92581693123582
19626,2021-06-19 18:27:36+00:00,47.845557361175004
19627,2021-06-19 18:27:37+00:00,47.765297791114165
19628,2021-06-19 18:27:38+00:00,47.68426817734112
19629,2021-06-19 18:27:39+00:00,47.60249175666077
19630,2021-06-19 18:27:40+00:00,47.51928705230839
19631,2021-06-19 18:27:41+00:00,47.43608234795601
19632,2021-06-19 18:27:42+00:00,47.35287764360363
19633,2021-06-19 18:27:43+00:00,47.273011205111196
19634,2021-06-19 18:27:44+00:00,47.29566804933588
19635,2021-06-19 18:27:45+00:00,47.31832489356056
19636,2021-06-19 18:27:46+00:00,47.34165679596591
19637,2021-06-19 18:27:47+00:00,47.35414498755048
19638,2021-06-19 18:27:48+00:00,47.3668795473045
19639,2021-06-19 18:27:49+00:00,47.37376837480868
19640,2021-06-19 18:27:50+00:00,47.38065720231285
19641,2021-06-19 18:27:51+00:00,47.38754602981701
19642,2021-06-19 18:27:52+00:00,47.39443485732118
19643,2021-06-19 18:27:53+00:00,47.40132368482536
19644,2021-06-19 18:27:54+00:00,47.40821251232953
19645,2021-06-19 18:27:55+00:00,47.4151013398337
19646,2021-06-19 18:27:56+00:00,47.42199016733786
19647,2021-06-19 18:27:57+00:00,47.42887899484203
19648,2021-06-19 18:27:58+00:00,47.43576782234621
19649,2021-06-19 18:27:59+00:00,47.442656649850385
19650,2021-06-19 18:28:00+00:00,47.44954547735454
19651,2021-06-19 18:28:01+00:00,47.45643430485872
19652,2021-06-19 18:28:02+00:00,47.46332313236289
19653,2021-06-19 18:28:03+00:00,47.47021195986706
19654,2021-06-19 18:28:04+00:00,47.47768774336121
19655,2021-06-19 18:28:05+00:00,47.485770339488155
19656,2021-06-19 18:28:06+00:00,47.49448069918173
19657,2021-06-19 18:28:07+00:00,47.50451425137713
19658,2021-06-19 18:28:08+00:00,47.51454780357254
19659,2021-06-19 18:28:09+00:00,47.52458135576792
19660,2021-06-19 18:28:10+00:00,47.534614907963324
19661,2021-06-19 18:28:11+00:00,47.54464846015872
19662,2021-06-19 18:28:12+00:00,47.54945686678503
19663,2021-06-19 18:28:13+00:00,47.55450336127394
19664,2021-06-19 18:28:14+00:00,47.557890586509224
19665,2021-06-19 18:28:15+00:00,47.564558645835554
19666,2021-06-19 18:28:16+00:00,47.56882067614599
19667,2021-06-19 18:28:17+00:00,47.573082706456425
19668,2021-06-19 18:28:18+00:00,47.577344736766854
19669,2021-06-19 18:28:19+00:00,47.58160676707729
19670,2021-06-19 18:28:20+00:00,47.585868797387725
19671,2021-06-19 18:28:21+00:00,47.59013082769816
19672,2021-06-19 18:28:22+00:00,47.59439285800859
19673,2021-06-19 18:28:23+00:00,47.598654888319025
19674,2021-06-19 18:28:24+00:00,47.60291691862946
19675,2021-06-19 18:28:25+00:00,47.60869335261638
19676,2021-06-19 18:28:26+00:00,47.61527413166603
19677,2021-06-19 18:28:27+00:00,47.621854910715655
19678,2021-06-19 18:28:28+00:00,47.6284356897653
19679,2021-06-19 18:28:29+00:00,47.63501646881493
19680,2021-06-19 18:28:30+00:00,47.641597247864574
19681,2021-06-19 18:28:31+00:00,47.646596635080755
19682,2021-06-19 18:28:32+00:00,47.65092677620535
19683,2021-06-19 18:28:33+00:00,47.65456173344876
19684,2021-06-19 18:28:34+00:00,47.65655095742976
19685,2021-06-19 18:28:35+00:00,47.65775408227705
19686,2021-06-19 18:28:36+00:00,47.65813753757805
19687,2021-06-19 18:28:37+00:00,47.65879808695771
19688,2021-06-19 18:28:38+00:00,47.659206674192234
19689,2021-06-19 18:28:39+00:00,47.66066635894229
19690,2021-06-19 18:28:40+00:00,47.66220577766151
19691,2021-06-19 18:28:41+00:00,47.64925610706491
19692,2021-06-19 18:28:42+00:00,47.63638617043749
19693,2021-06-19 18:28:43+00:00,47.62359596777921
19694,2021-06-19 18:28:44+00:00,47.609756073360025
19695,2021-06-19 18:28:45+00:00,47.595995912910006
19696,2021-06-19 18:28:46+00:00,47.58189737519897
19697,2021-06-19 18:28:47+00:00,47.56746046022691
19698,2021-06-19 18:28:48+00:00,47.552685167993836
19699,2021-06-19 18:28:49+00:00,47.537571498499744
19700,2021-06-19 18:28:50+00:00,47.52211945174463
19701,2021-06-19 18:28:51+00:00,47.50632902772851
19702,2021-06-19 18:28:52+00:00,47.490200226451364
19703,2021-06-19 18:28:53+00:00,47.47373304791321
19704,2021-06-19 18:28:54+00:00,47.456927492114026
19705,2021-06-19 18:28:55+00:00,47.43978355905383
19706,2021-06-19 18:28:56+00:00,47.42230124873262
19707,2021-06-19 18:28:57+00:00,47.40448056115039
19708,2021-06-19 18:28:58+00:00,47.38632149630715
19709,2021-06-19 18:28:59+00:00,47.36782405420288
19710,2021-06-19 18:29:00+00:00,47.3489882348376
19711,2021-06-19 18:29:01+00:00,47.329814038211296
19712,2021-06-19 18:29:02+00:00,47.31030146432398
19713,2021-06-19 18:29:03+00:00,47.29045051317565
19714,2021-06-19 18:29:04+00:00,47.2702611847663
19715,2021-06-19 18:29:05+00:00,47.24973347909593
19716,2021-06-19 18:29:06+00:00,47.22886739616454
19717,2021-06-19 18:29:07+00:00,47.20766293597214
19718,2021-06-19 18:29:08+00:00,47.18612009851872
19719,2021-06-19 18:29:09+00:00,47.16423888380429
19720,2021-06-19 18:29:10+00:00,47.14201929182883
19721,2021-06-19 18:29:11+00:00,47.119461322592365
19722,2021-06-19 18:29:12+00:00,47.096564976094875
19723,2021-06-19 18:29:13+00:00,47.07333025233637
19724,2021-06-19 18:29:14+00:00,47.04975715131685
19725,2021-06-19 18:29:15+00:00,47.0258456730363
19726,2021-06-19 18:29:16+00:00,47.001595817494746
19727,2021-06-19 18:29:17+00:00,46.97700758469217
19728,2021-06-19 18:29:18+00:00,46.95208097462857
19729,2021-06-19 18:29:19+00:00,46.92681598730396
19730,2021-06-19 18:29:20+00:00,46.90121262271835
19731,2021-06-19 18:29:21+00:00,46.875270880871696
19732,2021-06-19 18:29:22+00:00,46.84899076176403
19733,2021-06-19 18:29:23+00:00,46.82237226539536
19734,2021-06-19 18:29:24+00:00,46.79541539176566
19735,2021-06-19 18:29:25+00:00,46.76812014087495
19736,2021-06-19 18:29:26+00:00,46.740486512723216
19737,2021-06-19 18:29:27+00:00,46.712514507310466
19738,2021-06-19 18:29:28+00:00,46.6842041246367
19739,2021-06-19 18:29:29+00:00,46.65555536470192
19740,2021-06-19 18:29:30+00:00,46.62656822750611
19741,2021-06-19 18:29:31+00:00,46.597242713049305
19742,2021-06-19 18:29:32+00:00,46.567578821331466
19743,2021-06-19 18:29:33+00:00,46.53757655235262
19744,2021-06-19 18:29:34+00:00,46.50723590611274
19745,2021-06-19 18:29:35+00:00,46.47655688261186
19746,2021-06-19 18:29:36+00:00,46.445539481849956
19747,2021-06-19 18:29:37+00:00,46.41418370382703
19748,2021-06-19 18:29:38+00:00,46.38248954854309
19749,2021-06-19 18:29:39+00:00,46.35045701599814
19750,2021-06-19 18:29:40+00:00,46.31808610619217
19751,2021-06-19 18:29:41+00:00,46.285376819125176
19752,2021-06-19 18:29:42+00:00,46.252329154797174
19753,2021-06-19 18:29:43+00:00,46.218943113208155
19754,2021-06-19 18:29:44+00:00,46.185218694358106
19755,2021-06-19 18:29:45+00:00,46.15115589824705
19756,2021-06-19 18:29:46+00:00,46.11675472487497
19757,2021-06-19 18:29:47+00:00,46.08201517424188
19758,2021-06-19 18:29:48+00:00,46.04693724634776
19759,2021-06-19 18:29:49+00:00,46.011520941192636
19760,2021-06-19 18:29:50+00:00,45.975766258776495
19761,2021-06-19 18:29:51+00:00,45.93967319909933
19762,2021-06-19 18:29:52+00:00,45.903241762161144
19763,2021-06-19 18:29:53+00:00,45.866471947961955
19764,2021-06-19 18:29:54+00:00,45.82936375650174
19765,2021-06-19 18:29:55+00:00,45.7919171877805
19766,2021-06-19 18:29:56+00:00,45.75413224179825
19767,2021-06-19 18:29:57+00:00,45.71600891855499
19768,2021-06-19 18:29:58+00:00,45.677547218050705
19769,2021-06-19 18:29:59+00:00,45.638747140285396
19770,2021-06-19 18:30:00+00:00,45.599608685259085
19771,2021-06-19 18:30:01+00:00,45.56013185297175
19772,2021-06-19 18:30:02+00:00,45.5203166434234
19773,2021-06-19 18:30:03+00:00,45.480163056614025
19774,2021-06-19 18:30:04+00:00,45.439671092543634
19775,2021-06-19 18:30:05+00:00,45.398840751212234
19776,2021-06-19 18:30:06+00:00,45.35767203261981
19777,2021-06-19 18:30:07+00:00,45.31616493676638
19778,2021-06-19 18:30:08+00:00,45.27431946365192
19779,2021-06-19 18:30:09+00:00,45.232135613276434
19780,2021-06-19 18:30:10+00:00,45.18961338563995
19781,2021-06-19 18:30:11+00:00,45.146752780742446
19782,2021-06-19 18:30:12+00:00,45.10355379858392
19783,2021-06-19 18:30:13+00:00,45.06001643916438
19784,2021-06-19 18:30:14+00:00,45.01614070248381
19785,2021-06-19 18:30:15+00:00,44.97192658854224
19786,2021-06-19 18:30:16+00:00,44.927374097339644
19787,2021-06-19 18:30:17+00:00,44.88248322887602
19788,2021-06-19 18:30:18+00:00,44.836073428768984
19789,2021-06-19 18:30:19+00:00,44.78991623828916
19790,2021-06-19 18:30:20+00:00,44.75263182949936
19791,2021-06-19 18:32:39+00:00,44.71542715467872
19792,2021-06-19 18:32:40+00:00,44.68930550157201
19793,2021-06-19 18:32:41+00:00,44.661942363107016
19794,2021-06-19 18:32:42+00:00,44.64007712880459
19795,2021-06-19 18:32:43+00:00,44.64014289736979
19796,2021-06-19 18:32:44+00:00,44.63869014047224
19797,2021-06-19 18:32:45+00:00,44.640699248078164
19798,2021-06-19 18:32:46+00:00,44.64394056413451
19799,2021-06-19 18:32:47+00:00,44.64868207914239
19800,2021-06-19 18:32:48+00:00,44.65469538174136
19801,2021-06-19 18:32:49+00:00,44.65240291506216
19802,2021-06-19 18:32:50+00:00,44.65073623251422
19803,2021-06-19 18:32:51+00:00,44.65015751647821
19804,2021-06-19 18:32:52+00:00,44.65097747485422
19805,2021-06-19 18:32:53+00:00,44.654031526917635
19806,2021-06-19 18:32:54+00:00,44.65802048993012
19807,2021-06-19 18:32:55+00:00,44.663131365446006
19808,2021-06-19 18:32:56+00:00,44.66941948976378
19809,2021-06-19 18:32:57+00:00,44.67613166774178
19810,2021-06-19 18:32:58+00:00,44.68188600002675
19811,2021-06-19 18:32:59+00:00,44.68764033231174
19812,2021-06-19 18:33:00+00:00,44.69339466459671
19813,2021-06-19 18:33:01+00:00,44.69914899688169
19814,2021-06-19 18:33:02+00:00,44.706857468882106
19815,2021-06-19 18:33:03+00:00,44.71571067714981
19816,2021-06-19 18:33:04+00:00,44.72399007171595
19817,2021-06-19 18:33:05+00:00,44.730780002957225
19818,2021-06-19 18:33:06+00:00,44.737917303073054
19819,2021-06-19 18:33:07+00:00,44.745096715127104
19820,2021-06-19 18:33:08+00:00,44.75227612718115
19821,2021-06-19 18:33:09+00:00,44.76039937617209
19822,2021-06-19 18:33:10+00:00,44.76944179228731
19823,2021-06-19 18:33:11+00:00,44.777841133303156
19824,2021-06-19 18:33:12+00:00,44.786240474319
19825,2021-06-19 18:33:13+00:00,44.79463981533484
19826,2021-06-19 18:33:14+00:00,44.80303915635068
19827,2021-06-19 18:33:15+00:00,44.81143849736652
19828,2021-06-19 18:33:16+00:00,44.82121950674486
19829,2021-06-19 18:33:17+00:00,44.832526955188214
19830,2021-06-19 18:33:18+00:00,44.844563491465685
19831,2021-06-19 18:33:19+00:00,44.856600027743156
19832,2021-06-19 18:33:20+00:00,44.86863656402062
19833,2021-06-19 18:33:21+00:00,44.8822925415545
19834,2021-06-19 18:33:22+00:00,44.89502244577554
19835,2021-06-19 18:33:23+00:00,44.90635375548297
19836,2021-06-19 18:33:24+00:00,44.92115551384332
19837,2021-06-19 18:33:25+00:00,44.936664188372525
19838,2021-06-19 18:33:26+00:00,44.95217286290174
19839,2021-06-19 18:33:27+00:00,44.96768153743094
19840,2021-06-19 18:33:28+00:00,44.98319021196016
19841,2021-06-19 18:33:29+00:00,44.998698886489365
19842,2021-06-19 18:33:30+00:00,45.01420756101858
19843,2021-06-19 18:33:31+00:00,45.029716235547795
19844,2021-06-19 18:33:32+00:00,45.045224910076996
19845,2021-06-19 18:33:33+00:00,45.06073358460621
19846,2021-06-19 18:33:34+00:00,45.07624225913542
19847,2021-06-19 18:33:35+00:00,45.091750933664635
19848,2021-06-19 18:33:36+00:00,45.10850621232534
19849,2021-06-19 18:33:37+00:00,45.12656086411304
19850,2021-06-19 18:33:38+00:00,45.14476685084913
19851,2021-06-19 18:33:39+00:00,45.166244973502636
19852,2021-06-19 18:33:40+00:00,45.18772309615614
19853,2021-06-19 18:33:41+00:00,45.208181528547165
19854,2021-06-19 18:33:42+00:00,45.22863996093819
19855,2021-06-19 18:33:43+00:00,45.24909839332921
19856,2021-06-19 18:33:44+00:00,45.26768048715848
19857,2021-06-19 18:33:45+00:00,45.28402558566697
19858,2021-06-19 18:33:46+00:00,45.299403272538314
19859,2021-06-19 18:33:47+00:00,45.314418421381355
19860,2021-06-19 18:33:48+00:00,45.329175955295135
19861,2021-06-19 18:33:49+00:00,45.34296960968182
19862,2021-06-19 18:33:50+00:00,45.35446481303485
19863,2021-06-19 18:33:51+00:00,45.364534091257866
19864,2021-06-19 18:33:52+00:00,45.37249255800624
19865,2021-06-19 18:33:53+00:00,45.38045102475463
19866,2021-06-19 18:33:54+00:00,45.38840949150301
19867,2021-06-19 18:33:55+00:00,45.396367958251396
19868,2021-06-19 18:33:56+00:00,45.40432642499977
19869,2021-06-19 18:33:57+00:00,45.41228489174815
19870,2021-06-19 18:33:58+00:00,45.420243358496535
19871,2021-06-19 18:33:59+00:00,45.42820182524492
19872,2021-06-19 18:34:00+00:00,45.437433940778696
19873,2021-06-19 18:34:01+00:00,45.446628916556
19874,2021-06-19 18:34:02+00:00,45.45622185074235
19875,2021-06-19 18:34:03+00:00,45.46761267440849
19876,2021-06-19 18:34:04+00:00,45.480035192387554
19877,2021-06-19 18:34:05+00:00,45.492963351761546
19878,2021-06-19 18:34:06+00:00,45.51434302479203
19879,2021-06-19 18:34:07+00:00,45.54825774482227
19880,2021-06-19 18:34:08+00:00,45.58470377710767
19881,2021-06-19 18:34:09+00:00,45.62333141736264
19882,2021-06-19 18:34:10+00:00,45.66180808657217
19883,2021-06-19 18:34:11+00:00,45.70043163352721
19884,2021-06-19 18:34:12+00:00,45.73708528607974
19885,2021-06-19 18:34:13+00:00,45.77664040279624
19886,2021-06-19 18:34:14+00:00,45.81524162113211
19887,2021-06-19 18:34:15+00:00,45.85357275296511
19888,2021-06-19 18:34:16+00:00,45.89199641007135
19889,2021-06-19 18:34:17+00:00,45.926193621395235
19890,2021-06-19 18:34:18+00:00,45.96048087370568
19891,2021-06-19 18:34:19+00:00,45.99444405079053
19892,2021-06-19 18:34:20+00:00,46.02804295983917
19893,2021-06-19 18:34:21+00:00,46.06105714906351
19894,2021-06-19 18:34:22+00:00,46.09344359836158
19895,2021-06-19 18:34:23+00:00,46.12371388027745
19896,2021-06-19 18:34:24+00:00,46.154134619841436
19897,2021-06-19 18:34:25+00:00,46.18414721204026
19898,2021-06-19 18:34:26+00:00,46.21270773295121
19899,2021-06-19 18:34:27+00:00,46.23763852295697
19900,2021-06-19 18:34:28+00:00,46.261635598355596
19901,2021-06-19 18:34:29+00:00,46.28469895914709
19902,2021-06-19 18:34:30+00:00,46.306492295315486
19903,2021-06-19 18:34:31+00:00,46.325915775100846
19904,2021-06-19 18:34:32+00:00,46.345293849710956
19905,2021-06-19 18:34:33+00:00,46.364524006134474
19906,2021-06-19 18:34:34+00:00,46.38464161253534
19907,2021-06-19 18:34:35+00:00,46.40116591037855
19908,2021-06-19 18:34:36+00:00,46.41769020822176
19909,2021-06-19 18:34:37+00:00,46.425269522490794
19910,2021-06-19 18:34:38+00:00,46.43284883675983
19911,2021-06-19 18:34:39+00:00,46.44042815102887
19912,2021-06-19 18:34:40+00:00,46.44800746529791
19913,2021-06-19 18:34:41+00:00,46.45558677956695
19914,2021-06-19 18:34:42+00:00,46.46301457120302
19915,2021-06-19 18:34:43+00:00,46.46981927815772
19916,2021-06-19 18:34:44+00:00,46.47913521470892
19917,2021-06-19 18:34:45+00:00,46.48800234760786
19918,2021-06-19 18:34:46+00:00,46.49832559310836
19919,2021-06-19 18:34:47+00:00,46.509843974623
19920,2021-06-19 18:34:48+00:00,46.516133052477834
